% Auto-generated file for SIRS Project
% Date: Wed Dec 11 17:15:37 WET 2013
%
@RELATION virus

@ATTRIBUTE Nice NUMERIC
@ATTRIBUTE Priority NUMERIC
@ATTRIBUTE Processor NUMERIC
@ATTRIBUTE Threads NUMERIC
@ATTRIBUTE Tty NUMERIC
@ATTRIBUTE State NUMERIC
@ATTRIBUTE CPU_usage NUMERIC
@ATTRIBUTE CPU_idle NUMERIC
@ATTRIBUTE TIME_total NUMERIC
@ATTRIBUTE TIME_user NUMERIC
@ATTRIBUTE TIME_sys NUMERIC
@ATTRIBUTE MEM_Size NUMERIC
@ATTRIBUTE MEM_Resident NUMERIC
@ATTRIBUTE MEM_Share NUMERIC
@ATTRIBUTE MEM_Available NUMERIC
@ATTRIBUTE MEM_Used NUMERIC
@ATTRIBUTE Root? NUMERIC
@ATTRIBUTE Known? NUMERIC
@ATTRIBUTE Webcam? NUMERIC
@ATTRIBUTE Internet? NUMERIC
@ATTRIBUTE class {true,false}

@DATA
0,20,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,310,0,310,0,0,0,862310400,188157952,1,0,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,110,0,110,0,0,0,862310400,188157952,1,0,0,0,false
0,20,0,1,0,83,0.0,100.0,120,0,120,0,0,0,862310400,188157952,1,1,0,0,false
-20,0,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
-20,0,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,220,180,40,2973696,618496,475136,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,50,20,30,12165120,1814528,946176,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,290,220,70,4186112,1716224,1040384,862310400,188157952,0,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,4980736,1691648,1478656,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,4063232,1691648,1400832,862310400,188157952,1,1,0,0,false
0,20,0,4,0,83,0.0,100.0,1530,170,1360,30797824,1323008,1069056,862310400,188157952,0,1,0,0,false
-10,10,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,1600,10,1590,3575808,1503232,1257472,862310400,188157952,0,1,0,1,false
0,20,0,1,0,83,0.0,100.0,0,0,0,3575808,442368,217088,862310400,188157952,0,1,0,0,false
-20,0,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,8040448,2932736,2170880,862310400,188157952,1,1,0,1,false
0,20,0,1,0,83,0.0,100.0,80,30,50,3244032,770048,348160,862310400,188157952,1,1,0,0,false
-20,0,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,7806976,2936832,2301952,862310400,188157952,1,1,0,0,false
0,20,0,4,0,83,0.0,100.0,1260,0,1260,46534656,6000640,4993024,862310400,188157952,1,1,0,0,false
0,20,0,3,0,83,0.0,100.0,30,20,10,37105664,5169152,3436544,862310400,188157952,1,1,0,0,false
-20,0,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,80,70,10,3223552,888832,446464,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,5668864,3121152,1363968,862310400,188157952,1,1,0,1,false
0,20,0,1,1028,83,0.0,100.0,0,0,0,4780032,876544,757760,862310400,188157952,1,1,0,0,false
0,20,0,1,1029,83,0.0,100.0,30,0,30,4780032,876544,757760,862310400,188157952,1,1,0,0,false
0,20,0,1,1026,83,0.0,100.0,0,0,0,4780032,880640,757760,862310400,188157952,1,1,0,0,false
0,20,0,1,1027,83,0.0,100.0,0,0,0,4780032,884736,757760,862310400,188157952,1,1,0,0,false
0,20,0,1,1030,83,0.0,100.0,0,0,0,4780032,880640,757760,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,3244032,970752,757760,862310400,188157952,1,1,0,0,false
0,20,0,3,0,83,0.0,100.0,0,0,0,53428224,4435968,3489792,862310400,188157952,0,1,0,0,false
0,20,0,3,0,83,0.0,100.0,40,40,0,34738176,3108864,2613248,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,50,0,50,6922240,1441792,1224704,862310400,188157952,0,1,0,0,false
0,20,0,3,0,83,0.0,100.0,230,170,60,37105664,4120576,3395584,862310400,188157952,1,1,0,0,false
0,20,0,1,1025,83,0.0,100.0,30,0,30,4780032,880640,757760,862310400,188157952,1,1,0,0,false
0,20,0,1,1031,83,2.4,100.0,52290,32020,20270,82690048,41607168,9510912,862310400,188157952,1,1,0,0,false
0,20,0,2,0,83,0.0,100.0,40,20,20,17752064,3358720,2764800,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,100.0,30,10,20,6877184,1929216,1499136,862310400,188157952,0,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,4243456,212992,0,862310400,188157952,0,1,0,0,false
0,20,0,1,0,83,0.0,100.0,90,60,30,4435968,1490944,876544,862310400,188157952,0,1,0,0,false
0,20,0,1,0,83,0.0,100.0,70,70,0,6303744,1093632,950272,862310400,188157952,0,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,6307840,393216,212992,862310400,188157952,0,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,6307840,389120,204800,862310400,188157952,0,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,6594560,688128,438272,862310400,188157952,0,1,0,0,false
0,20,0,3,0,83,0.0,100.0,190,50,140,52756480,7159808,5808128,862310400,188157952,0,1,0,0,false
0,20,0,2,0,83,0.0,100.0,60,40,20,29573120,2813952,2392064,862310400,188157952,0,1,0,0,false
0,20,0,5,0,83,0.0,100.0,0,0,0,44347392,3457024,2912256,862310400,188157952,0,1,0,0,false
0,20,0,2,0,83,0.0,100.0,1890,1120,770,35844096,11354112,7696384,862310400,188157952,0,1,0,0,false
0,20,0,3,0,83,0.2,100.0,4740,4080,660,146952192,15089664,11186176,862310400,188157952,0,1,0,0,false
0,20,0,3,0,83,0.0,100.0,190,120,70,212930560,15826944,11632640,862310400,188157952,0,1,0,0,false
0,20,0,3,0,83,0.1,100.0,2960,2220,740,156442624,17309696,12668928,862310400,188157952,0,1,0,0,false
0,20,0,3,0,83,0.0,100.0,10,10,0,40689664,4575232,3649536,862310400,188157952,0,1,0,0,false
0,20,0,3,0,83,0.0,100.0,0,0,0,27422720,3510272,3018752,862310400,188157952,0,1,0,0,false
0,20,0,5,0,83,0.0,100.0,30,20,10,53616640,4599808,3735552,862310400,188157952,1,1,0,0,false
0,20,0,4,0,83,0.0,100.0,0,0,0,45477888,3821568,3289088,862310400,188157952,0,1,0,0,false
0,20,0,1,0,83,0.0,100.0,10,10,0,3764224,1622016,1363968,862310400,188157952,0,1,0,0,false
0,20,0,2,0,83,0.0,100.0,80,50,30,17702912,3117056,2674688,862310400,188157952,0,1,0,0,false
0,20,0,3,0,83,0.0,100.0,0,0,0,40275968,2654208,2224128,862310400,188157952,0,1,0,0,false
0,20,0,2,0,83,0.0,100.0,0,0,0,28446720,2494464,2113536,862310400,188157952,0,1,0,0,false
0,20,0,2,0,83,0.0,100.0,0,0,0,29577216,2699264,2215936,862310400,188157952,0,1,0,0,false
0,20,0,1,0,83,0.0,100.0,20,20,0,10461184,2387968,1949696,862310400,188157952,0,1,0,0,false
0,20,0,2,0,83,0.0,100.0,10,0,10,21159936,3641344,3145728,862310400,188157952,0,1,0,0,false
0,20,0,2,0,83,0.0,100.0,10,10,0,64208896,4624384,3670016,862310400,188157952,0,1,0,0,false
0,20,0,1,0,83,0.0,100.0,310,20,290,5877760,1912832,1482752,862310400,188157952,0,1,0,0,false
0,20,0,3,0,83,1.3,100.0,25190,23660,1530,144990208,25432064,13934592,862310400,188157952,0,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,2498560,753664,622592,862310400,188157952,0,1,0,0,false
0,20,0,1,34816,83,0.0,100.0,990,820,170,7753728,2899968,1785856,862310400,188157952,0,1,0,0,false
0,20,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,1,0,0,false
0,20,0,1,34820,83,0.0,100.0,360,280,80,7700480,2822144,1769472,862310400,188157952,0,1,0,0,false
0,20,0,4,0,83,0.0,100.0,20,20,0,56758272,3862528,3297280,862310400,188157952,0,1,0,0,false
0,20,0,3,0,83,0.0,100.0,0,0,0,25014272,2424832,2093056,862310400,188157952,0,1,0,0,false
-20,0,0,1,0,83,0.0,100.0,0,0,0,0,0,0,862310400,188157952,1,0,0,0,false
0,20,0,1,34820,84,0.0,100.0,0,0,0,7700480,1744896,692224,862310400,188157952,0,1,0,0,false
0,20,0,1,34820,84,0.0,100.0,0,0,0,6148096,1343488,999424,862310400,188157952,0,0,0,0,false
0,20,0,1,0,83,0.0,100.0,110,20,90,2670592,335872,262144,862310400,188157952,0,0,0,0,false
0,20,0,1,34823,83,0.0,100.0,90,90,0,7692288,2822144,1777664,862310400,188157952,0,1,0,0,false
0,20,0,1,34823,83,0.0,100.0,20,0,20,2670592,335872,262144,862310400,188157952,0,0,0,0,false
0,20,0,1,34823,83,0.0,100.0,50,0,50,2670592,339968,262144,862310400,188157952,0,0,0,0,false
0,20,0,1,34823,83,0.0,100.0,40,0,40,2670592,335872,262144,862310400,188157952,0,0,0,0,false
0,20,0,1,34816,83,0.0,100.0,0,0,0,7786496,1892352,1486848,862310400,188157952,1,0,0,0,false
0,20,0,1,34816,83,0.0,100.0,0,0,0,7438336,1576960,1200128,862310400,188157952,1,0,0,0,false
0,20,0,1,34816,83,0.2,100.0,40,40,0,7016448,1941504,1581056,862310400,188157952,1,1,0,0,false
0,20,0,13,34816,83,58.0,100.0,580,500,80,695652352,31289344,13164544,862310400,188157952,1,1,0,0,false
0,20,0,9,34816,83,0.0,100.0,300,190,110,689111040,22876160,11395072,862310400,188157952,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,1100,210,890,4136960,2342912,1372160,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,440,0,440,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,-100,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,730,0,730,0,0,0,860532736,189935616,1,1,0,0,false
0,-100,0,1,0,83,0.0,92.1875,1340,0,1340,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,1300,0,1300,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
5,25,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
19,39,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,310,0,310,0,0,0,860532736,189935616,1,0,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,110,0,110,0,0,0,860532736,189935616,1,0,0,0,false
0,20,0,1,0,83,0.0,92.1875,120,0,120,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,220,180,40,2973696,618496,475136,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,50,20,30,12165120,1814528,946176,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,290,220,70,4186112,1716224,1040384,860532736,189935616,0,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,4980736,1691648,1478656,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,4063232,1691648,1400832,860532736,189935616,1,1,0,0,false
0,20,0,4,0,83,0.0,92.1875,1530,170,1360,30797824,1323008,1069056,860532736,189935616,0,1,0,0,false
-10,10,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,1600,10,1590,3575808,1503232,1257472,860532736,189935616,0,1,0,1,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,3575808,442368,217088,860532736,189935616,0,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,8040448,2932736,2170880,860532736,189935616,1,1,0,1,false
0,20,0,1,0,83,0.0,92.1875,80,30,50,3244032,770048,348160,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,7806976,2936832,2301952,860532736,189935616,1,1,0,0,false
0,20,0,4,0,83,0.0,92.1875,1260,0,1260,46534656,6000640,4993024,860532736,189935616,1,1,0,0,false
0,20,0,3,0,83,0.0,92.1875,30,20,10,37105664,5169152,3436544,860532736,189935616,1,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,80,70,10,3223552,888832,446464,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,5668864,3121152,1363968,860532736,189935616,1,1,0,1,false
0,20,0,1,1028,83,0.0,92.1875,0,0,0,4780032,876544,757760,860532736,189935616,1,1,0,0,false
0,20,0,1,1029,83,0.0,92.1875,30,0,30,4780032,876544,757760,860532736,189935616,1,1,0,0,false
0,20,0,1,1026,83,0.0,92.1875,0,0,0,4780032,880640,757760,860532736,189935616,1,1,0,0,false
0,20,0,1,1027,83,0.0,92.1875,0,0,0,4780032,884736,757760,860532736,189935616,1,1,0,0,false
0,20,0,1,1030,83,0.0,92.1875,0,0,0,4780032,880640,757760,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,3244032,970752,757760,860532736,189935616,1,1,0,0,false
0,20,0,3,0,83,0.0,92.1875,0,0,0,53428224,4435968,3489792,860532736,189935616,0,1,0,0,false
0,20,0,3,0,83,0.0,92.1875,40,40,0,34738176,3108864,2613248,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,50,0,50,6922240,1441792,1224704,860532736,189935616,0,1,0,0,false
0,20,0,3,0,83,0.0,92.1875,230,170,60,37105664,4120576,3395584,860532736,189935616,1,1,0,0,false
0,20,0,1,1025,83,0.0,92.1875,30,0,30,4780032,880640,757760,860532736,189935616,1,1,0,0,false
0,20,0,1,1031,83,2.4,92.1875,52420,32120,20300,82690048,41607168,9510912,860532736,189935616,1,1,0,0,false
0,20,0,2,0,83,0.0,92.1875,40,20,20,17752064,3358720,2764800,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,30,10,20,6877184,1929216,1499136,860532736,189935616,0,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,4243456,212992,0,860532736,189935616,0,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,90,60,30,4435968,1490944,876544,860532736,189935616,0,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,70,70,0,6303744,1093632,950272,860532736,189935616,0,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,6307840,393216,212992,860532736,189935616,0,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,6307840,389120,204800,860532736,189935616,0,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,6594560,688128,438272,860532736,189935616,0,1,0,0,false
0,20,0,3,0,83,0.0,92.1875,190,50,140,52756480,7159808,5808128,860532736,189935616,0,1,0,0,false
0,20,0,2,0,83,0.0,92.1875,60,40,20,29573120,2813952,2392064,860532736,189935616,0,1,0,0,false
0,20,0,5,0,83,0.0,92.1875,0,0,0,44347392,3457024,2912256,860532736,189935616,0,1,0,0,false
0,20,0,2,0,83,0.0,92.1875,1900,1120,780,35844096,11354112,7696384,860532736,189935616,0,1,0,0,false
0,20,0,3,0,83,0.2,92.1875,4780,4120,660,146952192,15089664,11186176,860532736,189935616,0,1,0,0,false
0,20,0,3,0,83,0.0,92.1875,190,120,70,212930560,15826944,11632640,860532736,189935616,0,1,0,0,false
0,20,0,3,0,83,0.1,92.1875,2960,2220,740,156442624,17309696,12668928,860532736,189935616,0,1,0,0,false
0,20,0,3,0,83,0.0,92.1875,10,10,0,40689664,4575232,3649536,860532736,189935616,0,1,0,0,false
0,20,0,3,0,83,0.0,92.1875,0,0,0,27422720,3510272,3018752,860532736,189935616,0,1,0,0,false
0,20,0,5,0,83,0.0,92.1875,30,20,10,53616640,4599808,3735552,860532736,189935616,1,1,0,0,false
0,20,0,4,0,83,0.0,92.1875,0,0,0,45477888,3821568,3289088,860532736,189935616,0,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,10,10,0,3764224,1622016,1363968,860532736,189935616,0,1,0,0,false
0,20,0,2,0,83,0.0,92.1875,80,50,30,17702912,3117056,2674688,860532736,189935616,0,1,0,0,false
0,20,0,3,0,83,0.0,92.1875,0,0,0,40275968,2654208,2224128,860532736,189935616,0,1,0,0,false
0,20,0,2,0,83,0.0,92.1875,0,0,0,28446720,2494464,2113536,860532736,189935616,0,1,0,0,false
0,20,0,2,0,83,0.0,92.1875,0,0,0,29577216,2699264,2215936,860532736,189935616,0,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,20,20,0,10461184,2387968,1949696,860532736,189935616,0,1,0,0,false
0,20,0,2,0,83,0.0,92.1875,10,0,10,21159936,3641344,3145728,860532736,189935616,0,1,0,0,false
0,20,0,2,0,83,0.0,92.1875,10,10,0,64208896,4624384,3670016,860532736,189935616,0,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,310,20,290,5877760,1912832,1482752,860532736,189935616,0,1,0,0,false
0,20,0,3,0,83,1.3,92.1875,25240,23710,1530,144990208,25432064,13934592,860532736,189935616,0,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,2498560,753664,622592,860532736,189935616,0,1,0,0,false
0,20,0,1,34816,83,0.0,92.1875,990,820,170,7753728,2899968,1785856,860532736,189935616,0,1,0,0,false
0,20,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,1,0,0,false
0,20,0,1,34820,83,0.0,92.1875,360,280,80,7700480,2822144,1769472,860532736,189935616,0,1,0,0,false
0,20,0,4,0,83,0.0,92.1875,20,20,0,56758272,3862528,3297280,860532736,189935616,0,1,0,0,false
0,20,0,3,0,83,0.0,92.1875,0,0,0,25014272,2424832,2093056,860532736,189935616,0,1,0,0,false
-20,0,0,1,0,83,0.0,92.1875,0,0,0,0,0,0,860532736,189935616,1,0,0,0,false
0,20,0,1,34820,84,0.0,92.1875,0,0,0,7700480,1744896,692224,860532736,189935616,0,1,0,0,false
0,20,0,1,34820,84,0.0,92.1875,0,0,0,6148096,1343488,999424,860532736,189935616,0,0,0,0,false
0,20,0,1,0,83,0.0,92.1875,110,20,90,2670592,335872,262144,860532736,189935616,0,0,0,0,false
0,20,0,1,34823,83,0.0,92.1875,100,100,0,7692288,2822144,1777664,860532736,189935616,0,1,0,0,false
0,20,0,1,34823,83,0.0,92.1875,20,0,20,2670592,335872,262144,860532736,189935616,0,0,0,0,false
0,20,0,1,34823,83,0.0,92.1875,50,0,50,2670592,339968,262144,860532736,189935616,0,0,0,0,false
0,20,0,1,34823,83,0.0,92.1875,40,0,40,2670592,335872,262144,860532736,189935616,0,0,0,0,false
0,20,0,1,34816,83,0.0,92.1875,0,0,0,7786496,1892352,1486848,860532736,189935616,1,0,0,0,false
0,20,0,1,34816,83,0.0,92.1875,0,0,0,7438336,1576960,1200128,860532736,189935616,1,0,0,0,false
0,20,0,1,34816,83,0.1,92.1875,40,40,0,7016448,1941504,1581056,860532736,189935616,1,1,0,0,false
0,20,0,13,34816,83,8.5,92.1875,600,520,80,695652352,31289344,13164544,860532736,189935616,1,1,0,0,false
0,20,0,9,34816,83,5.6,92.1875,460,320,140,693796864,25382912,12255232,860532736,189935616,1,1,0,0,false
0,20,0,1,0,83,0.0,91.86507936507937,1100,210,890,4136960,2342912,1372160,860057600,190410752,1,1,0,0,false
0,20,0,1,0,83,0.0,91.86507936507937,0,0,0,0,0,0,860057600,190410752,1,1,0,0,false
0,20,0,1,0,83,0.0,91.86507936507937,440,0,440,0,0,0,860057600,190410752,1,1,0,0,false
-20,0,0,1,0,83,0.0,91.86507936507937,0,0,0,0,0,0,860057600,190410752,1,1,0,0,false
0,-100,0,1,0,83,0.0,91.86507936507937,0,0,0,0,0,0,860057600,190410752,1,1,0,0,false
0,20,0,1,0,83,0.0,91.86507936507937,0,0,0,0,0,0,860057600,190410752,1,1,0,0,false
